user_id,first_visit_at,acquisition_channel,campaign,device,age_group,country,landing_page,user_goal
U00544,2026-02-16 21:00:00,Google Ads,ga_search_english_course,desktop,25-34,Germany,trial_lesson,relocation
U00545,2026-03-23 07:09:00,TikTok,tt_discount_challenge,tablet,35-44,Germany,level_test,exam
U00546,2026-01-12 13:58:00,TikTok,tt_discount_challenge,tablet,25-34,Other EU,grammar_materials,relocation
U00547,2026-03-28 18:56:00,YouTube,yt_teacher_expert,mobile,25-34,Other EU,level_test,career
U00548,2026-03-04 16:04:00,Google Ads,ga_search_english_course,desktop,18-24,Germany,level_test,exam
U00549,2026-01-20 09:45:00,Partner Referral,partner_creator,mobile,45+,Germany,trial_lesson,career
U00550,2026-02-03 16:38:00,Partner Referral,partner_blog,mobile,35-44,Germany,level_test,exam
U00551,2026-03-29 18:29:00,Google Ads,ga_competitor,mobile,25-34,Other EU,trial_lesson,conversation
U00552,2026-03-08 21:53:00,Google Ads,ga_search_english_course,mobile,18-24,Switzerland,pricing,travel
U00553,2026-01-01 22:39:00,YouTube,yt_long_form,desktop,18-24,Germany,pricing,career
U00554,2026-01-24 14:53:00,TikTok,tt_short_lessons,desktop,18-24,Germany,trial_lesson,relocation
U00555,2026-03-02 22:18:00,Google Ads,ga_brand,mobile,18-24,Germany,level_test,career
U00556,2026-01-04 16:29:00,Telegram,tg_channel_post,mobile,25-34,Germany,level_test,relocation
U00557,2026-01-02 12:22:00,Google Ads,ga_search_english_course,mobile,35-44,Germany,speaking_club,exam
U00558,2026-02-14 19:04:00,YouTube,yt_long_form,mobile,35-44,Germany,level_test,career
U00559,2026-01-14 12:46:00,Google Ads,ga_brand,desktop,35-44,Germany,level_test,relocation
U00560,2026-01-21 20:52:00,TikTok,tt_discount_challenge,mobile,25-34,Germany,level_test,school_university
U00561,2026-03-14 09:21:00,TikTok,tt_short_lessons,mobile,25-34,Poland,pricing,exam
U00562,2026-03-08 16:06:00,YouTube,yt_pre_roll,mobile,25-34,Germany,level_test,career
U00563,2026-03-06 16:25:00,Telegram,tg_webinar_invite,mobile,25-34,Poland,trial_lesson,school_university
U00564,2026-03-12 22:08:00,YouTube,yt_pre_roll,mobile,18-24,Germany,trial_lesson,relocation
U00565,2026-02-19 19:44:00,YouTube,yt_pre_roll,mobile,35-44,Germany,level_test,career
U00566,2026-01-31 14:05:00,TikTok,tt_viral_test,mobile,18-24,Austria,grammar_materials,conversation
U00567,2026-02-07 11:38:00,YouTube,yt_pre_roll,mobile,35-44,Germany,level_test,school_university
U00568,2026-02-16 16:55:00,TikTok,tt_short_lessons,mobile,25-34,Germany,pricing,exam
U00569,2026-01-18 14:19:00,TikTok,tt_viral_test,desktop,18-24,Germany,grammar_materials,career
U00570,2026-01-03 22:53:00,TikTok,tt_viral_test,mobile,18-24,Germany,grammar_materials,career
U00571,2026-02-26 08:14:00,Telegram,tg_community_native,mobile,25-34,Germany,level_test,travel
U00572,2026-01-28 07:21:00,Partner Referral,partner_creator,desktop,35-44,Poland,grammar_materials,school_university
U00573,2026-02-06 21:27:00,Partner Referral,partner_creator,mobile,35-44,Germany,level_test,travel
U00574,2026-02-20 08:39:00,TikTok,tt_discount_challenge,mobile,18-24,Germany,pricing,conversation
U00575,2026-02-26 21:01:00,TikTok,tt_viral_test,mobile,18-24,Other EU,trial_lesson,conversation
U00576,2026-02-05 15:55:00,TikTok,tt_short_lessons,mobile,18-24,Germany,grammar_materials,relocation
U00577,2026-03-16 17:02:00,YouTube,yt_teacher_expert,mobile,25-34,Other EU,speaking_club,school_university
U00578,2026-03-21 07:10:00,TikTok,tt_short_lessons,mobile,18-24,Germany,trial_lesson,career
U00579,2026-02-14 13:24:00,YouTube,yt_long_form,desktop,18-24,Austria,level_test,school_university
U00580,2026-03-22 20:34:00,YouTube,yt_long_form,desktop,35-44,Germany,level_test,exam
U00581,2026-01-15 14:28:00,TikTok,tt_short_lessons,desktop,35-44,Germany,level_test,exam
U00582,2026-01-30 11:59:00,TikTok,tt_short_lessons,mobile,25-34,Germany,trial_lesson,career
U00583,2026-02-28 07:10:00,Google Ads,ga_brand,mobile,25-34,Germany,speaking_club,conversation
U00584,2026-01-31 16:07:00,TikTok,tt_discount_challenge,mobile,35-44,Germany,pricing,career
U00585,2026-02-25 16:48:00,YouTube,yt_long_form,mobile,18-24,Germany,grammar_materials,conversation
U00586,2026-03-08 20:18:00,TikTok,tt_discount_challenge,mobile,18-24,Germany,level_test,conversation
U00587,2026-03-20 17:06:00,YouTube,yt_long_form,mobile,18-24,Germany,trial_lesson,career
U00588,2026-02-05 11:06:00,Partner Referral,partner_creator,mobile,35-44,Austria,level_test,conversation
U00589,2026-03-08 11:53:00,TikTok,tt_short_lessons,mobile,35-44,Germany,speaking_club,career
U00590,2026-02-15 09:47:00,Google Ads,ga_brand,desktop,35-44,Germany,trial_lesson,career
U00591,2026-03-26 08:40:00,TikTok,tt_discount_challenge,mobile,18-24,Germany,grammar_materials,career
U00592,2026-03-08 13:00:00,Instagram,ig_reels_beginner,mobile,25-34,Germany,pricing,career
U00593,2026-03-27 22:31:00,Telegram,tg_community_native,desktop,25-34,Germany,trial_lesson,career
U00594,2026-03-13 17:16:00,Google Ads,ga_brand,desktop,25-34,Switzerland,trial_lesson,career
U00595,2026-01-12 17:58:00,Instagram,ig_story_discount,mobile,35-44,Germany,level_test,career
U00596,2026-01-30 16:51:00,TikTok,tt_discount_challenge,mobile,18-24,Germany,trial_lesson,career
U00597,2026-01-06 12:18:00,YouTube,yt_teacher_expert,mobile,25-34,Austria,level_test,career
U00598,2026-03-11 11:06:00,TikTok,tt_viral_test,desktop,25-34,Germany,pricing,travel
U00599,2026-03-11 10:28:00,Google Ads,ga_search_english_course,mobile,45+,Germany,level_test,travel
U00600,2026-01-13 12:13:00,Telegram,tg_channel_post,desktop,25-34,Germany,level_test,relocation
U00601,2026-03-14 20:55:00,Instagram,ig_lookalike_students,mobile,25-34,Austria,grammar_materials,exam
U00602,2026-03-13 09:58:00,Google Ads,ga_competitor,mobile,35-44,Germany,pricing,career
U00603,2026-02-04 17:39:00,TikTok,tt_discount_challenge,desktop,25-34,Germany,level_test,relocation
U00604,2026-03-01 13:59:00,YouTube,yt_teacher_expert,mobile,35-44,Other EU,speaking_club,career
U00605,2026-01-25 13:44:00,Instagram,ig_lookalike_students,mobile,25-34,Germany,pricing,exam
U00606,2026-03-13 13:04:00,TikTok,tt_short_lessons,mobile,18-24,Germany,level_test,exam
U00607,2026-03-19 15:51:00,TikTok,tt_discount_challenge,desktop,25-34,Poland,level_test,career
U00608,2026-02-24 22:20:00,Instagram,ig_story_discount,mobile,35-44,Germany,level_test,conversation
U00609,2026-02-05 11:53:00,Partner Referral,partner_creator,mobile,25-34,Germany,level_test,career
U00610,2026-01-01 16:21:00,TikTok,tt_viral_test,mobile,18-24,Germany,speaking_club,exam
U00611,2026-02-02 15:40:00,Partner Referral,partner_creator,mobile,35-44,Germany,pricing,exam
U00612,2026-01-25 07:21:00,Telegram,tg_community_native,desktop,35-44,Germany,pricing,conversation
U00613,2026-02-13 21:36:00,YouTube,yt_pre_roll,desktop,18-24,Other EU,level_test,conversation
U00614,2026-02-28 09:56:00,Instagram,ig_story_discount,desktop,18-24,Switzerland,pricing,conversation
U00615,2026-01-23 16:16:00,TikTok,tt_viral_test,desktop,18-24,Germany,trial_lesson,travel
U00616,2026-02-25 18:41:00,Instagram,ig_lookalike_students,desktop,35-44,Germany,pricing,exam
U00617,2026-01-18 21:37:00,YouTube,yt_teacher_expert,mobile,25-34,Germany,speaking_club,travel
U00618,2026-02-15 16:10:00,Partner Referral,partner_blog,mobile,25-34,Germany,grammar_materials,travel
U00619,2026-02-21 07:10:00,Google Ads,ga_competitor,mobile,45+,Poland,speaking_club,school_university
U00620,2026-02-28 07:42:00,TikTok,tt_viral_test,mobile,35-44,Germany,level_test,career
U00621,2026-01-13 22:35:00,TikTok,tt_short_lessons,desktop,25-34,Poland,pricing,conversation
U00622,2026-02-06 20:38:00,TikTok,tt_short_lessons,mobile,18-24,Germany,pricing,exam
U00623,2026-03-06 07:39:00,TikTok,tt_short_lessons,mobile,18-24,Germany,level_test,exam
U00624,2026-01-23 12:25:00,TikTok,tt_short_lessons,desktop,35-44,Germany,level_test,relocation
U00625,2026-02-08 20:16:00,TikTok,tt_viral_test,desktop,18-24,Switzerland,speaking_club,exam
U00626,2026-01-23 20:34:00,Partner Referral,partner_blog,desktop,45+,Germany,level_test,school_university
U00627,2026-02-08 08:38:00,Instagram,ig_story_discount,mobile,25-34,Germany,level_test,career
U00628,2026-03-23 10:24:00,Instagram,ig_lookalike_students,mobile,25-34,Germany,pricing,travel
U00629,2026-02-05 12:17:00,TikTok,tt_short_lessons,mobile,18-24,Germany,level_test,travel
U00630,2026-02-10 10:14:00,TikTok,tt_discount_challenge,mobile,25-34,Germany,pricing,relocation
U00631,2026-03-31 12:43:00,YouTube,yt_long_form,mobile,25-34,Germany,trial_lesson,career
U00632,2026-03-14 20:26:00,Instagram,ig_story_discount,tablet,18-24,Other EU,trial_lesson,exam
U00633,2026-02-21 20:22:00,Instagram,ig_reels_beginner,desktop,25-34,Germany,level_test,travel
U00634,2026-02-21 16:00:00,Instagram,ig_reels_beginner,mobile,18-24,Germany,level_test,conversation
U00635,2026-01-04 14:08:00,TikTok,tt_discount_challenge,mobile,25-34,Germany,trial_lesson,travel
U00636,2026-01-21 21:23:00,YouTube,yt_pre_roll,desktop,25-34,Germany,pricing,career
U00637,2026-01-10 20:16:00,Partner Referral,partner_hr_benefit,desktop,35-44,Germany,pricing,school_university
U00638,2026-02-16 20:42:00,Instagram,ig_reels_beginner,mobile,35-44,Austria,level_test,career
U00639,2026-02-05 08:48:00,Google Ads,ga_competitor,mobile,25-34,Germany,grammar_materials,exam
U00640,2026-01-04 13:37:00,TikTok,tt_viral_test,mobile,25-34,Germany,pricing,conversation
U00641,2026-03-06 17:33:00,Google Ads,ga_competitor,mobile,35-44,Germany,level_test,exam
U00642,2026-02-15 22:29:00,Instagram,ig_reels_beginner,mobile,25-34,Germany,pricing,conversation
U00643,2026-02-21 10:21:00,TikTok,tt_viral_test,mobile,18-24,Other EU,grammar_materials,exam
U00644,2026-01-24 14:14:00,TikTok,tt_discount_challenge,desktop,18-24,Germany,pricing,exam
U00645,2026-03-08 16:03:00,Partner Referral,partner_blog,mobile,25-34,Austria,trial_lesson,career
U00646,2026-01-01 15:48:00,YouTube,yt_teacher_expert,mobile,25-34,Germany,level_test,exam
U00647,2026-03-07 22:31:00,TikTok,tt_short_lessons,mobile,18-24,Germany,level_test,school_university
U00648,2026-01-30 13:19:00,Instagram,ig_reels_beginner,mobile,18-24,Germany,level_test,travel
U00649,2026-03-26 12:20:00,Telegram,tg_webinar_invite,tablet,45+,Germany,grammar_materials,conversation
U00650,2026-02-17 11:19:00,Telegram,tg_community_native,mobile,25-34,Austria,trial_lesson,travel
U00651,2026-03-13 13:51:00,TikTok,tt_discount_challenge,mobile,25-34,Switzerland,level_test,career
U00652,2026-02-26 16:07:00,TikTok,tt_short_lessons,mobile,35-44,Germany,speaking_club,relocation
U00653,2026-01-12 21:15:00,YouTube,yt_long_form,mobile,25-34,Germany,trial_lesson,conversation
U00654,2026-01-24 17:29:00,TikTok,tt_viral_test,mobile,18-24,Germany,speaking_club,career
U00655,2026-03-09 08:58:00,TikTok,tt_viral_test,tablet,18-24,Germany,speaking_club,school_university
U00656,2026-01-21 09:36:00,Google Ads,ga_competitor,desktop,35-44,Other EU,pricing,conversation
U00657,2026-01-03 07:14:00,YouTube,yt_teacher_expert,mobile,18-24,Switzerland,trial_lesson,conversation
U00658,2026-01-20 13:49:00,Google Ads,ga_competitor,mobile,25-34,Germany,trial_lesson,school_university
U00659,2026-02-26 19:12:00,TikTok,tt_short_lessons,mobile,18-24,Switzerland,level_test,career
U00660,2026-02-16 22:16:00,Partner Referral,partner_creator,mobile,45+,Germany,level_test,travel
U00661,2026-02-08 14:44:00,TikTok,tt_discount_challenge,mobile,25-34,Germany,trial_lesson,school_university
U00662,2026-01-23 07:08:00,Instagram,ig_reels_beginner,mobile,18-24,Germany,level_test,exam
U00663,2026-01-20 12:23:00,Instagram,ig_lookalike_students,desktop,18-24,Germany,trial_lesson,travel
U00664,2026-01-02 18:57:00,Instagram,ig_reels_beginner,mobile,25-34,Germany,speaking_club,exam
U00665,2026-01-01 16:30:00,Telegram,tg_webinar_invite,mobile,45+,Germany,pricing,travel
U00666,2026-03-27 15:48:00,Google Ads,ga_search_english_course,desktop,25-34,Germany,level_test,relocation
U00667,2026-01-24 07:09:00,YouTube,yt_pre_roll,mobile,35-44,Germany,level_test,career
U00668,2026-03-11 21:07:00,TikTok,tt_short_lessons,desktop,25-34,Germany,level_test,school_university
U00669,2026-01-13 17:48:00,YouTube,yt_long_form,mobile,18-24,Germany,pricing,school_university
U00670,2026-02-07 11:55:00,Instagram,ig_lookalike_students,mobile,25-34,Germany,speaking_club,school_university
U00671,2026-02-15 11:36:00,Instagram,ig_lookalike_students,desktop,25-34,Switzerland,level_test,career
U00672,2026-03-11 20:54:00,Google Ads,ga_brand,mobile,18-24,Other EU,level_test,travel
U00673,2026-01-18 11:30:00,Instagram,ig_story_discount,desktop,35-44,Switzerland,speaking_club,career
U00674,2026-01-02 10:33:00,Google Ads,ga_search_english_course,mobile,18-24,Germany,trial_lesson,relocation
U00675,2026-01-06 19:53:00,Google Ads,ga_search_english_course,desktop,18-24,Germany,trial_lesson,conversation
U00676,2026-01-12 18:15:00,TikTok,tt_viral_test,desktop,25-34,Switzerland,speaking_club,travel
U00677,2026-02-02 17:26:00,Google Ads,ga_search_english_course,desktop,25-34,Germany,level_test,relocation
U00678,2026-01-13 10:07:00,YouTube,yt_long_form,tablet,25-34,Germany,pricing,exam
U00679,2026-02-28 15:22:00,Partner Referral,partner_blog,desktop,25-34,Other EU,level_test,travel
U00680,2026-02-10 16:06:00,YouTube,yt_pre_roll,desktop,18-24,Germany,pricing,relocation
U00681,2026-03-10 12:25:00,YouTube,yt_long_form,mobile,18-24,Germany,pricing,conversation
U00682,2026-02-07 09:20:00,Partner Referral,partner_blog,tablet,25-34,Germany,trial_lesson,relocation
U00683,2026-03-16 19:40:00,TikTok,tt_discount_challenge,mobile,35-44,Germany,level_test,conversation
U00684,2026-02-10 18:04:00,TikTok,tt_viral_test,tablet,18-24,Switzerland,speaking_club,career
U00685,2026-01-30 18:45:00,Instagram,ig_lookalike_students,desktop,45+,Switzerland,level_test,career
U00686,2026-03-13 08:57:00,Instagram,ig_story_discount,mobile,35-44,Germany,pricing,career
U00687,2026-01-19 17:55:00,YouTube,yt_teacher_expert,mobile,25-34,Germany,level_test,career
U00688,2026-03-25 22:46:00,Telegram,tg_channel_post,mobile,18-24,Other EU,trial_lesson,school_university
U00689,2026-01-08 18:06:00,YouTube,yt_long_form,mobile,45+,Germany,level_test,travel
U00690,2026-03-29 11:38:00,Partner Referral,partner_blog,mobile,25-34,Germany,grammar_materials,conversation
U00691,2026-01-16 16:59:00,YouTube,yt_long_form,mobile,25-34,Germany,trial_lesson,conversation
U00692,2026-02-19 21:07:00,Partner Referral,partner_creator,mobile,18-24,Germany,level_test,school_university
U00693,2026-03-17 10:54:00,Telegram,tg_webinar_invite,mobile,35-44,Germany,trial_lesson,exam
U00694,2026-03-03 19:19:00,Instagram,ig_lookalike_students,mobile,35-44,Germany,pricing,career
U00695,2026-01-28 10:29:00,Google Ads,ga_brand,tablet,45+,Germany,level_test,career
U00696,2026-02-19 14:23:00,TikTok,tt_viral_test,desktop,18-24,Germany,trial_lesson,relocation
U00697,2026-02-09 13:56:00,Google Ads,ga_competitor,desktop,45+,Germany,level_test,conversation
U00698,2026-03-10 17:10:00,TikTok,tt_viral_test,tablet,18-24,Germany,speaking_club,travel
U00699,2026-01-26 11:33:00,YouTube,yt_teacher_expert,tablet,25-34,Germany,level_test,conversation
U00700,2026-02-10 08:36:00,Partner Referral,partner_blog,mobile,25-34,Switzerland,level_test,career
U00701,2026-01-19 17:03:00,TikTok,tt_viral_test,mobile,18-24,Germany,level_test,relocation
U00702,2026-03-24 19:18:00,Partner Referral,partner_creator,desktop,25-34,Poland,level_test,exam
U00703,2026-02-28 18:14:00,TikTok,tt_viral_test,mobile,25-34,Germany,speaking_club,school_university
U00704,2026-01-30 19:08:00,Google Ads,ga_competitor,desktop,25-34,Other EU,trial_lesson,travel
U00705,2026-03-26 18:57:00,Partner Referral,partner_creator,mobile,45+,Austria,level_test,travel
U00706,2026-01-07 13:13:00,Telegram,tg_community_native,mobile,35-44,Germany,speaking_club,travel
U00707,2026-02-10 08:43:00,Google Ads,ga_search_english_course,mobile,18-24,Germany,speaking_club,conversation
U00708,2026-01-13 12:57:00,Instagram,ig_story_discount,desktop,18-24,Germany,speaking_club,travel
U00709,2026-01-15 11:58:00,TikTok,tt_viral_test,mobile,25-34,Germany,level_test,travel
U00710,2026-03-16 12:28:00,TikTok,tt_short_lessons,desktop,45+,Other EU,trial_lesson,conversation
U00711,2026-03-27 13:40:00,Partner Referral,partner_blog,mobile,35-44,Other EU,level_test,exam
U00712,2026-03-04 17:57:00,Partner Referral,partner_blog,mobile,35-44,Germany,level_test,school_university
U00713,2026-01-17 18:46:00,TikTok,tt_short_lessons,mobile,18-24,Germany,level_test,travel
U00714,2026-01-03 11:51:00,Telegram,tg_channel_post,desktop,25-34,Germany,level_test,exam
U00715,2026-01-18 13:58:00,Instagram,ig_lookalike_students,desktop,18-24,Germany,speaking_club,career
U00716,2026-01-24 22:18:00,YouTube,yt_long_form,desktop,25-34,Poland,trial_lesson,exam
U00717,2026-01-28 20:16:00,YouTube,yt_teacher_expert,desktop,35-44,Germany,pricing,school_university
U00718,2026-03-31 09:36:00,Google Ads,ga_search_english_course,mobile,35-44,Germany,pricing,exam
U00719,2026-02-23 07:55:00,Instagram,ig_story_discount,mobile,18-24,Other EU,pricing,travel
U00720,2026-03-05 20:27:00,TikTok,tt_discount_challenge,tablet,18-24,Other EU,level_test,school_university
U00721,2026-03-05 13:26:00,Instagram,ig_lookalike_students,mobile,45+,Germany,level_test,travel
U00722,2026-02-17 11:23:00,YouTube,yt_teacher_expert,mobile,25-34,Germany,level_test,career
U00723,2026-01-30 14:52:00,Google Ads,ga_competitor,desktop,25-34,Germany,level_test,exam
U00724,2026-01-09 21:24:00,Partner Referral,partner_hr_benefit,desktop,35-44,Germany,level_test,conversation
U00725,2026-03-19 13:52:00,TikTok,tt_short_lessons,desktop,18-24,Poland,pricing,travel
U00726,2026-02-03 13:09:00,Telegram,tg_community_native,mobile,18-24,Germany,trial_lesson,travel
U00727,2026-03-18 21:48:00,TikTok,tt_viral_test,mobile,35-44,Germany,level_test,exam
U00728,2026-02-11 22:23:00,Instagram,ig_reels_beginner,mobile,35-44,Germany,level_test,travel
U00729,2026-01-31 09:48:00,YouTube,yt_long_form,mobile,25-34,Germany,level_test,career
U00730,2026-03-13 07:03:00,Instagram,ig_lookalike_students,mobile,25-34,Germany,level_test,conversation
U00731,2026-03-07 16:31:00,Google Ads,ga_brand,mobile,35-44,Germany,level_test,career
U00732,2026-02-11 15:25:00,TikTok,tt_viral_test,mobile,18-24,Germany,pricing,relocation
U00733,2026-03-14 16:53:00,Telegram,tg_channel_post,desktop,25-34,Germany,level_test,exam
U00734,2026-02-06 14:04:00,TikTok,tt_discount_challenge,mobile,35-44,Switzerland,pricing,conversation
U00735,2026-01-21 10:03:00,TikTok,tt_discount_challenge,mobile,25-34,Other EU,pricing,travel
U00736,2026-02-08 11:16:00,Instagram,ig_reels_beginner,mobile,35-44,Other EU,speaking_club,career
U00737,2026-01-23 07:07:00,Telegram,tg_community_native,mobile,25-34,Poland,trial_lesson,exam
U00738,2026-03-03 13:51:00,Google Ads,ga_competitor,mobile,35-44,Other EU,level_test,relocation
U00739,2026-01-30 08:18:00,Partner Referral,partner_hr_benefit,mobile,35-44,Germany,trial_lesson,career
U00740,2026-03-05 20:23:00,Instagram,ig_lookalike_students,tablet,18-24,Germany,level_test,school_university
U00741,2026-03-18 17:34:00,Partner Referral,partner_blog,mobile,35-44,Switzerland,trial_lesson,school_university
U00742,2026-01-14 07:16:00,YouTube,yt_long_form,tablet,35-44,Germany,level_test,relocation
U00743,2026-02-22 10:14:00,Instagram,ig_story_discount,mobile,25-34,Switzerland,grammar_materials,career
U00744,2026-02-09 14:48:00,Partner Referral,partner_creator,mobile,35-44,Germany,level_test,conversation
U00745,2026-03-04 08:31:00,YouTube,yt_long_form,mobile,18-24,Germany,grammar_materials,travel
U00746,2026-01-05 22:48:00,Partner Referral,partner_hr_benefit,desktop,25-34,Germany,level_test,relocation
U00747,2026-03-19 22:02:00,Google Ads,ga_brand,mobile,25-34,Germany,trial_lesson,relocation
U00748,2026-03-16 10:44:00,Google Ads,ga_search_english_course,mobile,18-24,Germany,grammar_materials,career
U00749,2026-03-16 22:14:00,TikTok,tt_discount_challenge,desktop,25-34,Other EU,level_test,career
U00750,2026-02-25 07:45:00,TikTok,tt_discount_challenge,mobile,25-34,Germany,level_test,exam
U00751,2026-03-27 18:30:00,Instagram,ig_story_discount,mobile,35-44,Poland,grammar_materials,career
U00752,2026-01-15 08:14:00,Instagram,ig_story_discount,mobile,18-24,Austria,level_test,travel
U00753,2026-01-19 11:54:00,YouTube,yt_pre_roll,mobile,35-44,Germany,trial_lesson,school_university
U00754,2026-02-17 19:28:00,Instagram,ig_lookalike_students,mobile,35-44,Austria,level_test,relocation
U00755,2026-01-31 16:31:00,Google Ads,ga_brand,desktop,25-34,Germany,level_test,career
U00756,2026-02-13 09:44:00,YouTube,yt_teacher_expert,mobile,25-34,Germany,pricing,career
U00757,2026-01-25 11:51:00,TikTok,tt_discount_challenge,desktop,18-24,Germany,level_test,exam
U00758,2026-02-07 14:13:00,Instagram,ig_lookalike_students,mobile,25-34,Germany,grammar_materials,conversation
U00759,2026-03-19 09:16:00,TikTok,tt_short_lessons,mobile,18-24,Germany,level_test,career
U00760,2026-03-04 10:30:00,Partner Referral,partner_creator,mobile,25-34,Germany,level_test,conversation
U00761,2026-02-05 16:27:00,Partner Referral,partner_creator,mobile,25-34,Germany,pricing,school_university
U00762,2026-01-23 14:17:00,TikTok,tt_viral_test,mobile,18-24,Germany,trial_lesson,exam
U00763,2026-02-19 19:01:00,TikTok,tt_viral_test,mobile,18-24,Poland,trial_lesson,conversation
U00764,2026-03-29 19:10:00,YouTube,yt_long_form,desktop,18-24,Germany,level_test,career
U00765,2026-03-15 18:23:00,Telegram,tg_community_native,mobile,25-34,Austria,speaking_club,career
U00766,2026-02-27 11:18:00,Instagram,ig_story_discount,mobile,25-34,Poland,level_test,travel
U00767,2026-01-23 16:35:00,Partner Referral,partner_creator,mobile,25-34,Germany,level_test,school_university
U00768,2026-03-06 08:25:00,YouTube,yt_pre_roll,mobile,18-24,Germany,level_test,conversation
U00769,2026-03-09 22:43:00,Instagram,ig_story_discount,desktop,25-34,Austria,grammar_materials,exam
U00770,2026-02-22 19:24:00,TikTok,tt_discount_challenge,mobile,18-24,Germany,pricing,career
U00771,2026-01-18 16:25:00,YouTube,yt_long_form,mobile,18-24,Germany,trial_lesson,exam
U00772,2026-02-14 21:58:00,TikTok,tt_viral_test,mobile,25-34,Germany,trial_lesson,travel
U00773,2026-03-13 15:03:00,Instagram,ig_lookalike_students,mobile,18-24,Germany,level_test,travel
U00774,2026-01-05 09:09:00,TikTok,tt_discount_challenge,tablet,18-24,Germany,trial_lesson,relocation
U00775,2026-01-01 09:10:00,TikTok,tt_viral_test,desktop,18-24,Germany,level_test,exam
U00776,2026-02-13 18:54:00,Instagram,ig_story_discount,mobile,45+,Germany,trial_lesson,conversation
U00777,2026-03-17 15:51:00,Instagram,ig_lookalike_students,mobile,35-44,Germany,level_test,exam
U00778,2026-02-08 15:06:00,Instagram,ig_lookalike_students,desktop,25-34,Switzerland,level_test,school_university
U00779,2026-02-08 09:15:00,TikTok,tt_short_lessons,mobile,25-34,Poland,level_test,travel
U00780,2026-01-28 19:27:00,Partner Referral,partner_creator,desktop,25-34,Germany,level_test,career
U00781,2026-02-16 18:42:00,Instagram,ig_story_discount,mobile,18-24,Poland,level_test,career
U00782,2026-01-22 19:52:00,Telegram,tg_channel_post,tablet,18-24,Germany,pricing,exam
U00783,2026-02-09 17:13:00,Telegram,tg_channel_post,mobile,25-34,Germany,level_test,exam
U00784,2026-01-25 18:04:00,TikTok,tt_short_lessons,mobile,35-44,Switzerland,level_test,conversation
U00785,2026-01-18 17:47:00,Telegram,tg_community_native,tablet,25-34,Germany,speaking_club,exam
U00786,2026-01-18 14:32:00,TikTok,tt_viral_test,mobile,45+,Poland,pricing,travel
U00787,2026-02-13 07:06:00,Telegram,tg_community_native,mobile,35-44,Germany,level_test,travel
U00788,2026-03-17 16:34:00,Instagram,ig_lookalike_students,tablet,25-34,Germany,level_test,exam
U00789,2026-02-10 14:28:00,YouTube,yt_pre_roll,mobile,45+,Switzerland,grammar_materials,relocation
U00790,2026-02-25 08:04:00,TikTok,tt_viral_test,desktop,18-24,Switzerland,trial_lesson,travel
U00791,2026-03-18 08:31:00,Google Ads,ga_search_english_course,tablet,25-34,Germany,level_test,career
U00792,2026-03-25 13:00:00,TikTok,tt_discount_challenge,desktop,18-24,Germany,speaking_club,career
U00793,2026-01-31 09:49:00,Telegram,tg_channel_post,desktop,35-44,Germany,level_test,conversation
U00794,2026-01-21 11:21:00,Google Ads,ga_brand,mobile,35-44,Germany,trial_lesson,school_university
U00795,2026-03-13 21:24:00,Partner Referral,partner_hr_benefit,mobile,25-34,Poland,level_test,career
U00796,2026-03-18 10:37:00,Instagram,ig_reels_beginner,mobile,25-34,Other EU,pricing,travel
U00797,2026-01-20 15:21:00,Google Ads,ga_search_english_course,desktop,45+,Other EU,level_test,exam
U00798,2026-03-09 10:23:00,Google Ads,ga_brand,mobile,45+,Austria,level_test,career
U00799,2026-03-12 16:58:00,Google Ads,ga_brand,desktop,25-34,Poland,pricing,career
U00800,2026-01-11 17:10:00,YouTube,yt_pre_roll,mobile,45+,Germany,level_test,conversation
U00801,2026-02-04 13:31:00,Instagram,ig_lookalike_students,mobile,18-24,Germany,pricing,career
U00802,2026-02-01 10:45:00,YouTube,yt_teacher_expert,mobile,35-44,Germany,speaking_club,travel
U00803,2026-01-06 14:15:00,TikTok,tt_discount_challenge,desktop,25-34,Germany,level_test,career
U00804,2026-01-02 20:06:00,Google Ads,ga_competitor,mobile,25-34,Germany,pricing,career
U00805,2026-01-19 13:24:00,Instagram,ig_lookalike_students,mobile,35-44,Switzerland,pricing,exam
U00806,2026-02-14 16:41:00,Instagram,ig_story_discount,mobile,18-24,Poland,grammar_materials,school_university
U00807,2026-03-07 11:07:00,Partner Referral,partner_creator,mobile,25-34,Germany,level_test,conversation
U00808,2026-02-11 20:36:00,Instagram,ig_reels_beginner,mobile,25-34,Germany,pricing,relocation
U00809,2026-03-05 14:27:00,TikTok,tt_short_lessons,tablet,18-24,Germany,trial_lesson,career
U00810,2026-01-18 14:47:00,Partner Referral,partner_hr_benefit,mobile,25-34,Germany,level_test,exam
U00811,2026-02-22 17:06:00,Telegram,tg_channel_post,mobile,25-34,Poland,level_test,travel
U00812,2026-01-27 13:08:00,Google Ads,ga_brand,mobile,18-24,Germany,pricing,career
U00813,2026-02-25 14:44:00,Instagram,ig_reels_beginner,desktop,18-24,Germany,trial_lesson,relocation
U00814,2026-02-27 12:53:00,Partner Referral,partner_hr_benefit,tablet,35-44,Germany,speaking_club,travel
U00815,2026-03-16 11:03:00,TikTok,tt_discount_challenge,mobile,25-34,Germany,level_test,conversation
U00816,2026-01-11 17:33:00,TikTok,tt_discount_challenge,mobile,18-24,Germany,level_test,career
