event_id,user_id,event_time,event_name,step_order,acquisition_channel,campaign
E002910,U00794,2026-01-21 11:47:00,test_started,2,Google Ads,ga_brand
E002911,U00794,2026-01-21 12:08:00,test_completed,3,Google Ads,ga_brand
E002912,U00794,2026-01-21 13:01:00,registration,4,Google Ads,ga_brand
E002913,U00794,2026-01-21 22:01:00,plan_selected,7,Google Ads,ga_brand
E002914,U00795,2026-03-13 21:24:00,site_visit,1,Partner Referral,partner_hr_benefit
E002915,U00795,2026-03-13 22:08:00,test_started,2,Partner Referral,partner_hr_benefit
E002916,U00795,2026-03-13 22:36:00,test_completed,3,Partner Referral,partner_hr_benefit
E002917,U00795,2026-03-13 22:42:00,registration,4,Partner Referral,partner_hr_benefit
E002918,U00796,2026-03-18 10:37:00,site_visit,1,Instagram,ig_reels_beginner
E002919,U00796,2026-03-18 11:19:00,test_started,2,Instagram,ig_reels_beginner
E002920,U00796,2026-03-18 11:36:00,test_completed,3,Instagram,ig_reels_beginner
E002921,U00796,2026-03-18 12:57:00,registration,4,Instagram,ig_reels_beginner
E002922,U00797,2026-01-20 15:21:00,site_visit,1,Google Ads,ga_search_english_course
E002923,U00797,2026-01-20 15:24:00,test_started,2,Google Ads,ga_search_english_course
E002924,U00798,2026-03-09 10:23:00,site_visit,1,Google Ads,ga_brand
E002925,U00798,2026-03-09 10:30:00,test_started,2,Google Ads,ga_brand
E002926,U00798,2026-03-09 10:46:00,test_completed,3,Google Ads,ga_brand
E002927,U00799,2026-03-12 16:58:00,site_visit,1,Google Ads,ga_brand
E002928,U00799,2026-03-12 17:42:00,test_started,2,Google Ads,ga_brand
E002929,U00799,2026-03-12 18:13:00,test_completed,3,Google Ads,ga_brand
E002930,U00799,2026-03-12 18:45:00,registration,4,Google Ads,ga_brand
E002931,U00799,2026-03-14 17:45:00,plan_selected,7,Google Ads,ga_brand
E002932,U00799,2026-03-14 18:10:00,payment_success,8,Google Ads,ga_brand
E002933,U00800,2026-01-11 17:10:00,site_visit,1,YouTube,yt_pre_roll
E002934,U00800,2026-01-11 20:09:00,registration,4,YouTube,yt_pre_roll
E002935,U00801,2026-02-04 13:31:00,site_visit,1,Instagram,ig_lookalike_students
E002936,U00801,2026-02-04 13:58:00,test_started,2,Instagram,ig_lookalike_students
E002937,U00802,2026-02-01 10:45:00,site_visit,1,YouTube,yt_teacher_expert
E002938,U00802,2026-02-01 10:54:00,pricing_page_view,1,YouTube,yt_teacher_expert
E002939,U00802,2026-02-01 11:23:00,test_started,2,YouTube,yt_teacher_expert
E002940,U00802,2026-02-01 11:51:00,test_completed,3,YouTube,yt_teacher_expert
E002941,U00803,2026-01-06 14:15:00,site_visit,1,TikTok,tt_discount_challenge
E002942,U00804,2026-01-02 20:06:00,site_visit,1,Google Ads,ga_competitor
E002943,U00804,2026-01-02 22:23:00,registration,4,Google Ads,ga_competitor
E002944,U00805,2026-01-19 13:24:00,site_visit,1,Instagram,ig_lookalike_students
E002945,U00805,2026-01-19 13:42:00,test_started,2,Instagram,ig_lookalike_students
E002946,U00805,2026-01-19 14:04:00,test_completed,3,Instagram,ig_lookalike_students
E002947,U00805,2026-01-19 16:23:00,registration,4,Instagram,ig_lookalike_students
E002948,U00805,2026-01-20 11:23:00,trial_booked,5,Instagram,ig_lookalike_students
E002949,U00805,2026-01-21 23:23:00,plan_selected,7,Instagram,ig_lookalike_students
E002950,U00806,2026-02-14 16:41:00,site_visit,1,Instagram,ig_story_discount
E002951,U00806,2026-02-14 17:11:00,test_started,2,Instagram,ig_story_discount
E002952,U00806,2026-02-14 18:16:00,registration,4,Instagram,ig_story_discount
E002953,U00807,2026-03-07 11:07:00,site_visit,1,Partner Referral,partner_creator
E002954,U00807,2026-03-07 11:34:00,test_started,2,Partner Referral,partner_creator
E002955,U00807,2026-03-07 12:00:00,test_completed,3,Partner Referral,partner_creator
E002956,U00807,2026-03-07 13:17:00,registration,4,Partner Referral,partner_creator
E002957,U00807,2026-03-09 08:17:00,trial_booked,5,Partner Referral,partner_creator
E002958,U00807,2026-03-15 01:17:00,trial_attended,6,Partner Referral,partner_creator
E002959,U00807,2026-03-10 09:17:00,plan_selected,7,Partner Referral,partner_creator
E002960,U00808,2026-02-11 20:36:00,site_visit,1,Instagram,ig_reels_beginner
E002961,U00808,2026-02-11 20:55:00,test_started,2,Instagram,ig_reels_beginner
E002962,U00808,2026-02-11 21:23:00,test_completed,3,Instagram,ig_reels_beginner
E002963,U00808,2026-02-11 21:52:00,registration,4,Instagram,ig_reels_beginner
E002964,U00808,2026-02-12 13:52:00,trial_booked,5,Instagram,ig_reels_beginner
E002965,U00808,2026-02-16 02:52:00,trial_attended,6,Instagram,ig_reels_beginner
E002966,U00809,2026-03-05 14:27:00,site_visit,1,TikTok,tt_short_lessons
E002967,U00809,2026-03-05 14:58:00,test_started,2,TikTok,tt_short_lessons
E002968,U00809,2026-03-05 15:29:00,test_completed,3,TikTok,tt_short_lessons
E002969,U00810,2026-01-18 14:47:00,site_visit,1,Partner Referral,partner_hr_benefit
E002970,U00810,2026-01-18 14:56:00,pricing_page_view,1,Partner Referral,partner_hr_benefit
E002971,U00810,2026-01-18 15:17:00,test_started,2,Partner Referral,partner_hr_benefit
E002972,U00810,2026-01-18 15:27:00,test_completed,3,Partner Referral,partner_hr_benefit
E002973,U00810,2026-01-18 18:05:00,registration,4,Partner Referral,partner_hr_benefit
E002974,U00810,2026-01-19 10:05:00,trial_booked,5,Partner Referral,partner_hr_benefit
E002975,U00810,2026-01-19 16:05:00,plan_selected,7,Partner Referral,partner_hr_benefit
E002976,U00810,2026-01-19 17:12:00,payment_failed,8,Partner Referral,partner_hr_benefit
E002977,U00811,2026-02-22 17:06:00,site_visit,1,Telegram,tg_channel_post
E002978,U00811,2026-02-22 17:36:00,test_started,2,Telegram,tg_channel_post
E002979,U00811,2026-02-22 17:49:00,test_completed,3,Telegram,tg_channel_post
E002980,U00811,2026-02-22 20:34:00,registration,4,Telegram,tg_channel_post
E002981,U00811,2026-02-23 09:34:00,trial_booked,5,Telegram,tg_channel_post
E002982,U00811,2026-02-25 20:34:00,trial_attended,6,Telegram,tg_channel_post
E002983,U00812,2026-01-27 13:08:00,site_visit,1,Google Ads,ga_brand
E002984,U00812,2026-01-27 13:33:00,test_started,2,Google Ads,ga_brand
E002985,U00812,2026-01-27 14:05:00,test_completed,3,Google Ads,ga_brand
E002986,U00812,2026-01-27 14:50:00,registration,4,Google Ads,ga_brand
E002987,U00812,2026-01-28 14:50:00,trial_booked,5,Google Ads,ga_brand
E002988,U00812,2026-01-29 20:50:00,plan_selected,7,Google Ads,ga_brand
E002989,U00813,2026-02-25 14:44:00,site_visit,1,Instagram,ig_reels_beginner
E002990,U00814,2026-02-27 12:53:00,site_visit,1,Partner Referral,partner_hr_benefit
E002991,U00814,2026-02-27 13:12:00,test_started,2,Partner Referral,partner_hr_benefit
E002992,U00814,2026-02-27 13:39:00,test_completed,3,Partner Referral,partner_hr_benefit
E002993,U00814,2026-02-27 13:49:00,registration,4,Partner Referral,partner_hr_benefit
E002994,U00814,2026-03-01 00:49:00,trial_booked,5,Partner Referral,partner_hr_benefit
E002995,U00814,2026-03-02 17:49:00,trial_attended,6,Partner Referral,partner_hr_benefit
E002996,U00814,2026-02-28 06:49:00,plan_selected,7,Partner Referral,partner_hr_benefit
E002997,U00814,2026-02-28 08:02:00,payment_success,8,Partner Referral,partner_hr_benefit
E002998,U00815,2026-03-16 11:03:00,site_visit,1,TikTok,tt_discount_challenge
E002999,U00816,2026-01-11 17:33:00,site_visit,1,TikTok,tt_discount_challenge
E003000,U00817,2026-03-31 09:33:00,site_visit,1,Telegram,tg_channel_post
E003001,U00817,2026-03-31 10:18:00,test_started,2,Telegram,tg_channel_post
E003002,U00817,2026-03-31 10:53:00,test_completed,3,Telegram,tg_channel_post
E003003,U00817,2026-03-31 13:48:00,registration,4,Telegram,tg_channel_post
E003004,U00817,2026-04-02 12:48:00,trial_booked,5,Telegram,tg_channel_post
E003005,U00818,2026-03-16 09:05:00,site_visit,1,Google Ads,ga_competitor
E003006,U00818,2026-03-16 09:47:00,test_started,2,Google Ads,ga_competitor
E003007,U00818,2026-03-16 10:14:00,test_completed,3,Google Ads,ga_competitor
E003008,U00818,2026-03-16 11:49:00,registration,4,Google Ads,ga_competitor
E003009,U00818,2026-03-17 20:49:00,trial_booked,5,Google Ads,ga_competitor
E003010,U00818,2026-03-21 08:49:00,trial_attended,6,Google Ads,ga_competitor
E003011,U00819,2026-03-18 22:18:00,site_visit,1,YouTube,yt_pre_roll
E003012,U00820,2026-02-25 21:01:00,site_visit,1,TikTok,tt_discount_challenge
E003013,U00820,2026-02-25 21:36:00,test_started,2,TikTok,tt_discount_challenge
E003014,U00820,2026-02-25 21:48:00,test_completed,3,TikTok,tt_discount_challenge
E003015,U00820,2026-02-25 23:01:00,registration,4,TikTok,tt_discount_challenge
E003016,U00821,2026-02-16 16:52:00,site_visit,1,TikTok,tt_viral_test
E003017,U00821,2026-02-16 17:09:00,test_started,2,TikTok,tt_viral_test
E003018,U00821,2026-02-16 17:44:00,test_completed,3,TikTok,tt_viral_test
E003019,U00821,2026-02-16 19:19:00,registration,4,TikTok,tt_viral_test
E003020,U00821,2026-02-19 15:19:00,plan_selected,7,TikTok,tt_viral_test
E003021,U00821,2026-02-19 15:58:00,payment_success,8,TikTok,tt_viral_test
E003022,U00822,2026-02-02 10:56:00,site_visit,1,Partner Referral,partner_hr_benefit
E003023,U00822,2026-02-02 11:28:00,test_started,2,Partner Referral,partner_hr_benefit
E003024,U00822,2026-02-02 11:43:00,test_completed,3,Partner Referral,partner_hr_benefit
E003025,U00822,2026-02-02 12:04:00,registration,4,Partner Referral,partner_hr_benefit
E003026,U00822,2026-02-04 08:04:00,trial_booked,5,Partner Referral,partner_hr_benefit
E003027,U00822,2026-02-04 02:04:00,plan_selected,7,Partner Referral,partner_hr_benefit
E003028,U00823,2026-02-22 16:10:00,site_visit,1,Google Ads,ga_search_english_course
E003029,U00823,2026-02-22 16:18:00,test_started,2,Google Ads,ga_search_english_course
E003030,U00823,2026-02-22 16:50:00,test_completed,3,Google Ads,ga_search_english_course
E003031,U00823,2026-02-22 17:05:00,registration,4,Google Ads,ga_search_english_course
E003032,U00823,2026-02-24 19:05:00,plan_selected,7,Google Ads,ga_search_english_course
E003033,U00824,2026-01-24 19:50:00,site_visit,1,TikTok,tt_viral_test
E003034,U00824,2026-01-24 20:16:00,registration,4,TikTok,tt_viral_test
E003035,U00825,2026-03-07 07:49:00,site_visit,1,Google Ads,ga_search_english_course
E003036,U00825,2026-03-07 07:59:00,test_started,2,Google Ads,ga_search_english_course
E003037,U00825,2026-03-07 08:33:00,test_completed,3,Google Ads,ga_search_english_course
E003038,U00825,2026-03-07 11:21:00,registration,4,Google Ads,ga_search_english_course
E003039,U00825,2026-03-08 03:21:00,trial_booked,5,Google Ads,ga_search_english_course
E003040,U00825,2026-03-10 14:21:00,trial_attended,6,Google Ads,ga_search_english_course
E003041,U00826,2026-03-09 15:37:00,site_visit,1,Telegram,tg_channel_post
E003042,U00826,2026-03-09 15:41:00,pricing_page_view,1,Telegram,tg_channel_post
E003043,U00826,2026-03-09 16:08:00,test_started,2,Telegram,tg_channel_post
E003044,U00826,2026-03-09 16:39:00,test_completed,3,Telegram,tg_channel_post
E003045,U00826,2026-03-09 16:56:00,registration,4,Telegram,tg_channel_post
E003046,U00826,2026-03-11 06:56:00,trial_booked,5,Telegram,tg_channel_post
E003047,U00826,2026-03-10 20:56:00,plan_selected,7,Telegram,tg_channel_post
E003048,U00827,2026-01-05 09:05:00,site_visit,1,Instagram,ig_story_discount
E003049,U00827,2026-01-05 09:39:00,test_started,2,Instagram,ig_story_discount
E003050,U00827,2026-01-05 10:11:00,test_completed,3,Instagram,ig_story_discount
E003051,U00827,2026-01-05 11:03:00,registration,4,Instagram,ig_story_discount
E003052,U00827,2026-01-05 13:03:00,trial_booked,5,Instagram,ig_story_discount
E003053,U00827,2026-01-09 03:03:00,trial_attended,6,Instagram,ig_story_discount
E003054,U00827,2026-01-06 04:03:00,plan_selected,7,Instagram,ig_story_discount
E003055,U00827,2026-01-06 04:56:00,payment_failed,8,Instagram,ig_story_discount
E003056,U00828,2026-03-31 22:16:00,site_visit,1,TikTok,tt_discount_challenge
E003057,U00829,2026-02-14 11:56:00,site_visit,1,TikTok,tt_discount_challenge
E003058,U00829,2026-02-14 12:32:00,test_started,2,TikTok,tt_discount_challenge
E003059,U00829,2026-02-14 12:47:00,test_completed,3,TikTok,tt_discount_challenge
E003060,U00830,2026-01-18 20:12:00,site_visit,1,Telegram,tg_webinar_invite
E003061,U00830,2026-01-18 20:27:00,pricing_page_view,1,Telegram,tg_webinar_invite
E003062,U00830,2026-01-18 20:35:00,test_started,2,Telegram,tg_webinar_invite
E003063,U00830,2026-01-18 20:45:00,test_completed,3,Telegram,tg_webinar_invite
E003064,U00830,2026-01-18 21:23:00,registration,4,Telegram,tg_webinar_invite
E003065,U00830,2026-01-20 21:23:00,trial_booked,5,Telegram,tg_webinar_invite
E003066,U00830,2026-01-19 00:23:00,plan_selected,7,Telegram,tg_webinar_invite
E003067,U00830,2026-01-19 01:31:00,payment_success,8,Telegram,tg_webinar_invite
E003068,U00831,2026-01-06 10:07:00,site_visit,1,Partner Referral,partner_creator
E003069,U00831,2026-01-06 10:22:00,test_started,2,Partner Referral,partner_creator
E003070,U00831,2026-01-06 10:42:00,test_completed,3,Partner Referral,partner_creator
E003071,U00831,2026-01-06 10:53:00,registration,4,Partner Referral,partner_creator
E003072,U00831,2026-01-06 15:53:00,trial_booked,5,Partner Referral,partner_creator
E003073,U00831,2026-01-09 00:53:00,trial_attended,6,Partner Referral,partner_creator
E003074,U00831,2026-01-07 14:53:00,plan_selected,7,Partner Referral,partner_creator
E003075,U00831,2026-01-07 15:04:00,payment_success,8,Partner Referral,partner_creator
E003076,U00832,2026-02-25 10:31:00,site_visit,1,YouTube,yt_pre_roll
E003077,U00832,2026-02-25 10:48:00,pricing_page_view,1,YouTube,yt_pre_roll
E003078,U00832,2026-02-25 10:51:00,test_started,2,YouTube,yt_pre_roll
E003079,U00832,2026-02-25 11:00:00,test_completed,3,YouTube,yt_pre_roll
E003080,U00832,2026-02-25 12:59:00,registration,4,YouTube,yt_pre_roll
E003081,U00832,2026-02-26 19:59:00,plan_selected,7,YouTube,yt_pre_roll
E003082,U00833,2026-02-22 08:13:00,site_visit,1,Telegram,tg_channel_post
E003083,U00833,2026-02-22 08:53:00,test_started,2,Telegram,tg_channel_post
E003084,U00833,2026-02-22 09:17:00,test_completed,3,Telegram,tg_channel_post
E003085,U00833,2026-02-22 09:38:00,registration,4,Telegram,tg_channel_post
E003086,U00833,2026-02-23 09:38:00,plan_selected,7,Telegram,tg_channel_post
E003087,U00834,2026-02-21 20:49:00,site_visit,1,TikTok,tt_viral_test
E003088,U00835,2026-01-12 16:09:00,site_visit,1,Google Ads,ga_search_english_course
E003089,U00835,2026-01-12 16:12:00,test_started,2,Google Ads,ga_search_english_course
E003090,U00835,2026-01-12 16:29:00,test_completed,3,Google Ads,ga_search_english_course
E003091,U00836,2026-01-24 14:18:00,site_visit,1,Telegram,tg_channel_post
E003092,U00836,2026-01-24 14:38:00,pricing_page_view,1,Telegram,tg_channel_post
E003093,U00836,2026-01-24 14:55:00,test_started,2,Telegram,tg_channel_post
E003094,U00836,2026-01-24 15:15:00,test_completed,3,Telegram,tg_channel_post
E003095,U00836,2026-01-24 17:06:00,registration,4,Telegram,tg_channel_post
E003096,U00836,2026-01-27 02:06:00,plan_selected,7,Telegram,tg_channel_post
E003097,U00836,2026-01-27 03:22:00,payment_success,8,Telegram,tg_channel_post
E003098,U00837,2026-03-19 14:20:00,site_visit,1,Google Ads,ga_competitor
E003099,U00837,2026-03-19 14:38:00,pricing_page_view,1,Google Ads,ga_competitor
E003100,U00838,2026-02-14 20:56:00,site_visit,1,Partner Referral,partner_blog
E003101,U00838,2026-02-14 21:01:00,pricing_page_view,1,Partner Referral,partner_blog
E003102,U00838,2026-02-14 21:20:00,test_started,2,Partner Referral,partner_blog
E003103,U00838,2026-02-14 21:32:00,test_completed,3,Partner Referral,partner_blog
E003104,U00838,2026-02-14 23:13:00,registration,4,Partner Referral,partner_blog
E003105,U00838,2026-02-15 13:13:00,trial_booked,5,Partner Referral,partner_blog
E003106,U00839,2026-01-19 13:51:00,site_visit,1,Instagram,ig_lookalike_students
E003107,U00839,2026-01-19 14:00:00,pricing_page_view,1,Instagram,ig_lookalike_students
E003108,U00839,2026-01-19 14:02:00,test_started,2,Instagram,ig_lookalike_students
E003109,U00839,2026-01-19 14:35:00,test_completed,3,Instagram,ig_lookalike_students
E003110,U00840,2026-01-04 12:30:00,site_visit,1,TikTok,tt_viral_test
E003111,U00840,2026-01-04 12:35:00,test_started,2,TikTok,tt_viral_test
E003112,U00840,2026-01-04 13:07:00,test_completed,3,TikTok,tt_viral_test
E003113,U00840,2026-01-04 15:48:00,registration,4,TikTok,tt_viral_test
E003114,U00841,2026-01-09 19:33:00,site_visit,1,Telegram,tg_channel_post
E003115,U00841,2026-01-09 20:01:00,test_started,2,Telegram,tg_channel_post
E003116,U00841,2026-01-09 20:36:00,test_completed,3,Telegram,tg_channel_post
E003117,U00841,2026-01-09 23:10:00,registration,4,Telegram,tg_channel_post
E003118,U00841,2026-01-10 18:10:00,plan_selected,7,Telegram,tg_channel_post
E003119,U00841,2026-01-10 19:36:00,payment_success,8,Telegram,tg_channel_post
E003120,U00842,2026-02-26 21:38:00,site_visit,1,Instagram,ig_story_discount
E003121,U00843,2026-01-03 09:47:00,site_visit,1,YouTube,yt_teacher_expert
E003122,U00843,2026-01-03 10:27:00,test_started,2,YouTube,yt_teacher_expert
E003123,U00843,2026-01-03 10:59:00,test_completed,3,YouTube,yt_teacher_expert
E003124,U00843,2026-01-03 11:21:00,registration,4,YouTube,yt_teacher_expert
E003125,U00843,2026-01-05 22:21:00,plan_selected,7,YouTube,yt_teacher_expert
E003126,U00844,2026-01-22 13:22:00,site_visit,1,TikTok,tt_discount_challenge
E003127,U00844,2026-01-22 13:28:00,pricing_page_view,1,TikTok,tt_discount_challenge
E003128,U00844,2026-01-22 14:08:00,registration,4,TikTok,tt_discount_challenge
E003129,U00844,2026-01-23 18:08:00,trial_booked,5,TikTok,tt_discount_challenge
E003130,U00844,2026-01-29 12:08:00,trial_attended,6,TikTok,tt_discount_challenge
E003131,U00844,2026-01-25 02:08:00,plan_selected,7,TikTok,tt_discount_challenge
E003132,U00845,2026-02-27 09:57:00,site_visit,1,Instagram,ig_reels_beginner
E003133,U00845,2026-02-27 10:08:00,test_started,2,Instagram,ig_reels_beginner
E003134,U00846,2026-02-25 15:18:00,site_visit,1,Instagram,ig_reels_beginner
E003135,U00846,2026-02-25 15:29:00,test_started,2,Instagram,ig_reels_beginner
E003136,U00847,2026-01-22 12:04:00,site_visit,1,YouTube,yt_long_form
E003137,U00847,2026-01-22 12:46:00,test_started,2,YouTube,yt_long_form
E003138,U00847,2026-01-22 13:10:00,test_completed,3,YouTube,yt_long_form
E003139,U00847,2026-01-22 15:41:00,registration,4,YouTube,yt_long_form
E003140,U00848,2026-03-29 21:14:00,site_visit,1,YouTube,yt_long_form
E003141,U00848,2026-03-29 21:31:00,pricing_page_view,1,YouTube,yt_long_form
E003142,U00848,2026-03-29 21:59:00,test_started,2,YouTube,yt_long_form
E003143,U00849,2026-02-27 07:31:00,site_visit,1,TikTok,tt_discount_challenge
E003144,U00849,2026-02-27 07:36:00,test_started,2,TikTok,tt_discount_challenge
E003145,U00849,2026-02-27 07:59:00,test_completed,3,TikTok,tt_discount_challenge
E003146,U00849,2026-02-27 08:07:00,registration,4,TikTok,tt_discount_challenge
E003147,U00849,2026-03-02 06:07:00,plan_selected,7,TikTok,tt_discount_challenge
E003148,U00849,2026-03-02 06:40:00,payment_failed,8,TikTok,tt_discount_challenge
E003149,U00850,2026-03-28 12:05:00,site_visit,1,YouTube,yt_teacher_expert
E003150,U00851,2026-01-10 12:04:00,site_visit,1,TikTok,tt_viral_test
E003151,U00852,2026-02-25 16:50:00,site_visit,1,Google Ads,ga_brand
E003152,U00852,2026-02-25 17:30:00,test_started,2,Google Ads,ga_brand
E003153,U00852,2026-02-25 17:45:00,test_completed,3,Google Ads,ga_brand
E003154,U00853,2026-03-30 15:32:00,site_visit,1,Partner Referral,partner_creator
E003155,U00853,2026-03-30 15:38:00,test_started,2,Partner Referral,partner_creator
E003156,U00853,2026-03-30 15:55:00,test_completed,3,Partner Referral,partner_creator
E003157,U00854,2026-03-30 21:05:00,site_visit,1,Google Ads,ga_brand
E003158,U00854,2026-03-30 21:11:00,pricing_page_view,1,Google Ads,ga_brand
E003159,U00854,2026-03-30 21:46:00,test_started,2,Google Ads,ga_brand
E003160,U00854,2026-03-30 22:06:00,test_completed,3,Google Ads,ga_brand
E003161,U00855,2026-03-26 21:31:00,site_visit,1,Instagram,ig_lookalike_students
E003162,U00855,2026-03-26 21:42:00,test_started,2,Instagram,ig_lookalike_students
E003163,U00855,2026-03-26 23:59:00,registration,4,Instagram,ig_lookalike_students
E003164,U00856,2026-03-10 17:43:00,site_visit,1,Google Ads,ga_competitor
E003165,U00856,2026-03-10 17:52:00,pricing_page_view,1,Google Ads,ga_competitor
E003166,U00857,2026-02-18 17:43:00,site_visit,1,Telegram,tg_community_native
E003167,U00857,2026-02-18 17:54:00,pricing_page_view,1,Telegram,tg_community_native
E003168,U00857,2026-02-18 18:34:00,registration,4,Telegram,tg_community_native
E003169,U00858,2026-01-18 18:52:00,site_visit,1,YouTube,yt_pre_roll
E003170,U00858,2026-01-18 19:11:00,test_started,2,YouTube,yt_pre_roll
E003171,U00858,2026-01-18 19:45:00,test_completed,3,YouTube,yt_pre_roll
E003172,U00859,2026-02-13 19:10:00,site_visit,1,Partner Referral,partner_blog
E003173,U00859,2026-02-13 20:42:00,registration,4,Partner Referral,partner_blog
E003174,U00859,2026-02-14 07:42:00,trial_booked,5,Partner Referral,partner_blog
E003175,U00859,2026-02-19 18:42:00,trial_attended,6,Partner Referral,partner_blog
E003176,U00860,2026-03-19 18:06:00,site_visit,1,TikTok,tt_discount_challenge
E003177,U00861,2026-03-13 17:01:00,site_visit,1,TikTok,tt_short_lessons
E003178,U00861,2026-03-13 17:11:00,pricing_page_view,1,TikTok,tt_short_lessons
E003179,U00861,2026-03-13 19:58:00,registration,4,TikTok,tt_short_lessons
E003180,U00862,2026-03-03 22:10:00,site_visit,1,Instagram,ig_reels_beginner
E003181,U00862,2026-03-03 22:22:00,pricing_page_view,1,Instagram,ig_reels_beginner
E003182,U00862,2026-03-03 22:31:00,test_started,2,Instagram,ig_reels_beginner
E003183,U00862,2026-03-03 22:48:00,test_completed,3,Instagram,ig_reels_beginner
E003184,U00862,2026-03-04 00:16:00,registration,4,Instagram,ig_reels_beginner
E003185,U00862,2026-03-04 12:16:00,trial_booked,5,Instagram,ig_reels_beginner
E003186,U00862,2026-03-07 02:16:00,trial_attended,6,Instagram,ig_reels_beginner
E003187,U00862,2026-03-06 20:16:00,plan_selected,7,Instagram,ig_reels_beginner
E003188,U00863,2026-03-21 15:54:00,site_visit,1,TikTok,tt_viral_test
E003189,U00863,2026-03-21 16:06:00,pricing_page_view,1,TikTok,tt_viral_test
E003190,U00863,2026-03-21 16:20:00,test_started,2,TikTok,tt_viral_test
E003191,U00863,2026-03-21 16:31:00,test_completed,3,TikTok,tt_viral_test
E003192,U00864,2026-01-01 15:23:00,site_visit,1,Telegram,tg_community_native
E003193,U00864,2026-01-01 15:28:00,pricing_page_view,1,Telegram,tg_community_native
E003194,U00865,2026-02-23 08:20:00,site_visit,1,Partner Referral,partner_hr_benefit
E003195,U00865,2026-02-23 08:30:00,test_started,2,Partner Referral,partner_hr_benefit
E003196,U00865,2026-02-23 08:48:00,test_completed,3,Partner Referral,partner_hr_benefit
E003197,U00866,2026-03-11 17:46:00,site_visit,1,Telegram,tg_community_native
E003198,U00866,2026-03-11 17:56:00,test_started,2,Telegram,tg_community_native
E003199,U00866,2026-03-11 18:23:00,test_completed,3,Telegram,tg_community_native
E003200,U00866,2026-03-11 19:53:00,registration,4,Telegram,tg_community_native
E003201,U00866,2026-03-11 20:53:00,trial_booked,5,Telegram,tg_community_native
E003202,U00866,2026-03-13 06:53:00,trial_attended,6,Telegram,tg_community_native
E003203,U00867,2026-03-17 14:04:00,site_visit,1,TikTok,tt_viral_test
E003204,U00867,2026-03-17 14:10:00,registration,4,TikTok,tt_viral_test
E003205,U00868,2026-03-23 20:35:00,site_visit,1,YouTube,yt_long_form
E003206,U00868,2026-03-23 21:16:00,test_started,2,YouTube,yt_long_form
E003207,U00869,2026-01-29 20:28:00,site_visit,1,YouTube,yt_long_form
E003208,U00869,2026-01-29 21:02:00,test_started,2,YouTube,yt_long_form
E003209,U00870,2026-01-27 09:33:00,site_visit,1,Partner Referral,partner_hr_benefit
E003210,U00870,2026-01-27 09:36:00,pricing_page_view,1,Partner Referral,partner_hr_benefit
E003211,U00870,2026-01-27 10:13:00,test_started,2,Partner Referral,partner_hr_benefit
E003212,U00870,2026-01-27 10:47:00,test_completed,3,Partner Referral,partner_hr_benefit
E003213,U00870,2026-01-27 13:31:00,registration,4,Partner Referral,partner_hr_benefit
E003214,U00870,2026-01-27 14:31:00,trial_booked,5,Partner Referral,partner_hr_benefit
E003215,U00870,2026-02-02 01:31:00,trial_attended,6,Partner Referral,partner_hr_benefit
E003216,U00870,2026-01-30 04:31:00,plan_selected,7,Partner Referral,partner_hr_benefit
E003217,U00871,2026-03-02 19:33:00,site_visit,1,Instagram,ig_reels_beginner
E003218,U00871,2026-03-02 19:58:00,test_started,2,Instagram,ig_reels_beginner
E003219,U00871,2026-03-02 20:14:00,test_completed,3,Instagram,ig_reels_beginner
E003220,U00872,2026-01-12 21:24:00,site_visit,1,TikTok,tt_discount_challenge
E003221,U00872,2026-01-12 21:39:00,pricing_page_view,1,TikTok,tt_discount_challenge
E003222,U00873,2026-03-29 13:12:00,site_visit,1,Instagram,ig_story_discount
E003223,U00873,2026-03-29 13:13:00,pricing_page_view,1,Instagram,ig_story_discount
E003224,U00873,2026-03-29 13:25:00,test_started,2,Instagram,ig_story_discount
E003225,U00873,2026-03-29 13:51:00,test_completed,3,Instagram,ig_story_discount
E003226,U00873,2026-03-29 15:41:00,registration,4,Instagram,ig_story_discount
E003227,U00874,2026-03-26 09:40:00,site_visit,1,Google Ads,ga_search_english_course
E003228,U00875,2026-01-27 17:35:00,site_visit,1,Telegram,tg_webinar_invite
E003229,U00875,2026-01-27 17:47:00,test_started,2,Telegram,tg_webinar_invite
E003230,U00875,2026-01-27 18:04:00,test_completed,3,Telegram,tg_webinar_invite
E003231,U00875,2026-01-27 20:36:00,registration,4,Telegram,tg_webinar_invite
E003232,U00876,2026-01-15 12:57:00,site_visit,1,YouTube,yt_long_form
E003233,U00876,2026-01-15 13:00:00,pricing_page_view,1,YouTube,yt_long_form
E003234,U00876,2026-01-15 13:20:00,test_started,2,YouTube,yt_long_form
E003235,U00876,2026-01-15 13:47:00,test_completed,3,YouTube,yt_long_form
E003236,U00876,2026-01-15 15:59:00,registration,4,YouTube,yt_long_form
E003237,U00876,2026-01-17 09:59:00,plan_selected,7,YouTube,yt_long_form
E003238,U00877,2026-01-20 07:51:00,site_visit,1,YouTube,yt_pre_roll
E003239,U00877,2026-01-20 08:05:00,test_started,2,YouTube,yt_pre_roll
E003240,U00877,2026-01-20 08:14:00,test_completed,3,YouTube,yt_pre_roll
E003241,U00878,2026-03-06 21:22:00,site_visit,1,Telegram,tg_webinar_invite
E003242,U00878,2026-03-06 21:58:00,test_started,2,Telegram,tg_webinar_invite
